"1282","N1","票","ヒョウ","-","bulletin, ticket, vote"
"1283","N2","祭","サイ","まつ.る, まつ.り, まつり","célébrer, festival"
"1284","N2","禁","キン","-","interdiction, interdire, défense de"
"1285","N1","禅","ゼン","-","zen, méditation"
"1286","N1","禍","カ","わざわい","calamité, malchance, mal"
"1287","N3","福","フク","-","chance, bonheur, félicité"
"1288","N1","秀","シュウ","ひい.でる","exceller, surpasser, excellence"
"1289","N4","私","シ","わたくし, わたし","je, moi, privé"
"1290","N4","秋","シュウ","あき, とき","automne"
"1291","N3","科","カ","-","département, section, science"
"1292","N2","秒","ビョウ","-","seconde"
"1293","N1","秘","ヒ","ひ.める, ひそ.か, かく.す","tenir un secret, cacher"
"1294","N1","租","ソ","-","taxe, emprunt, impôt"
"1295","N1","秩","チツ","-","ordre, régularité, salaire"
"1296","N1","称","ショウ","たた.える, とな.える,あ.げる, かな.う, はか.る, ほめ.る","admirer, éloge, renommée, appeler, nommer"
"1297","N2","移","イ","うつ.る","déplacer, transporter, transférer"
"1298","N3","程","テイ","ほど","degré, ampleur, limite, quantité"
"1299","N2","税","ゼイ","-","taxe, impôt"
"1300","N1","稚","チ","いとけない, おさない","puéril, jeune, immature"
"1301","N3","種","シュ","たね","graine, semence, sorte"
"1302","N1","稲","トウ, テ","いね","plant de riz"
"1303","N1","稼","カ","かせ.ぐ","revenu, travail, gagner de l'argent"
"1304","N1","稿","コウ","わら, したがき","brouillon, copie, manuscrit"
"1305","N1","穀","コク","-","grain, céréale"
"1306","N1","穁","スイ","ほ","épi, pointe"
"1307","N3","積","セキ","つ.む, つ.もり","intention, accumuler, entasser"
"1308","N1","穏","オン","おだ.やか","calme, tranquille, modéré"
"1309","N1","穫","カク","-","récolte, moisson"
"1310","N1","穴","ケツ","あな","trou, orifice, grotte, tanière"
"1311","N4","究","キュウ","きわ.める","recherche, étudier"
"1312","N5","空","クウ","そら, あ.く, す.く","ciel, creux, vide"
"1313","N3","突","トツ","つ.く","poignarder, enfoncer, percer, irruption"
"1314","N1","窃","セツ","ぬす.む","voler, dérober"
"1315","N1","窒","チツ","-","obstruer, suffoquer, azote"
"1316","N3","窓","ソウ, ス","まど","fenêtre"
"1317","N1","窮","キュウ, キョウ","きわ.める","fauché, sans ressource, perplexe, acculé"
"1318","N1","窯","ヨウ","かま","four à poterie, fourneau, fournaise"
"1319","N5","立","リツ","た.つ","être debout, établir"
"1320","N1","竜","リュウ, リョウ","たつ","dragon, impérial"
"1321","N2","章","ショウ","-","chapître, insigne"
"1322","N2","童","ドウ","わらべ","enfant"
"1323","N1","端","タン","はし","bord, pointe, bordure, extrémité"
"1324","N2","競","キョウ, ケイ","きそ.う","compétition, rivaliser, concours"
"1325","N2","竹","チク","たけ","bambou"
"1326","N3","笑","ショウ","わら.う","rire, sourire"
"1327","N1","笛","テキ","ふえ","flûte, pipeau, sifflet"
"1328","N2","符","フ","-","ticket, marque, amulette"
"1329","N2","第","ダイ, テイ","-","préfixe ordinal, degré, numéro"
"1330","N2","筆","ヒツ","ふで","pinceau"
"1331","N3","等","トウ","ひと.しい, など","classe, degré, égal à, etc"
"1332","N1","筋","キン","すじ","muscle, tendon, intrigue, raison"
"1333","N2","筒","トウ","つつ","cylindre, tube, tuyau, canon d'une arme"
"1334","N4","答","トウ","こた.える, こた.え","solution, réponse, répondre"
"1335","N1","策","サク","-","stratégie, plan, politique"
"1336","N1","箇","カ, コ","-","compteur pour les choses ou les articles"
"1337","N2","算","サン","そろ","calcul"
"1338","N2","管","カン","くだ","tuyau, tube, gestion"
"1339","N3","箱","ソウ","はこ","boîte, coffre"
"1340","N2","節","セツ, セチ","ふし","période, saison, occasion"
"1341","N1","範","ハン","-","modèle, motif, exemple"
"1342","N2","築","チク","きず.く","construire, bâtir, édifier"
"1343","N1","篤","トク","あつ.い","ardent, gentil, cordial, sérieux, délibéré"
"1344","N2","簡","カン","-","simplicité, brièveté"
"1345","N1","簿","ボ","-","livre de compte, registre administratif"
"1346","N2","籍","セキ","-","enrôler, adhésion, registre (d'état civil,administratif)"
"1347","N3","米","ベイ, マイ","こめ","grain de riz, Amérique"
"1348","N2","粉","フン","こ, こな","farine, poudre"
"1349","N1","粋","スイ","いき","élégant, chic, stylé, pureté"
"1350","N2","粒","リュウ","つぶ","grain, particule, compteur pour les particules"
"1351","N1","粗","ソ","あら.い","grossier, rude"
"1352","N1","粘","ネン","ねば.る","collant, adhésif, gluant, persévérer, persister"
"1353","N1","粙","シュク, スク","つつし.む","solennel, formel, doucement, calmement"
"1354","N1","粧","ショウ","-","cosmétique, se maquiller"
"1355","N3","精","セイ, ショウ","-","vitalité, énergie"
"1356","N1","糖","トウ","-","sucre"
"1357","N1","糧","リョウ, ロウ","かて","provision, ration, vivre"
"1358","N2","糸","シ","いと","fil"
"1359","N1","系","ケイ","-","système, lignée, descendance"
"1360","N1","糾","キュウ","ただ.す","entortiller, demander, enquêter, vérifier"
"1361","N1","紀","キ","-","narration, chronique, histoire"
"1362","N3","約","ヤク","つづ.まる, つづ.める","promesse, approximation, environ"
"1363","N2","紅","コウ, ク","べに, くれない, あか.い","rouge foncé, cramoisi, rouge à lèvres"
"1364","N1","紋","モン","-","armoirie, écusson, motif, ligne"
"1365","N1","納","ノウ, ナ, ナン, トウ","おさ.める","régler, fournir, payer, être acquitté"
"1366","N2","純","ジュン","-","pureté, innocence, net (pour un bénéfice)"
"1367","N4","紙","シ","かみ","papier"
"1368","N2","級","キュウ","-","rang, niveau"
"1369","N1","紛","フン","まぎ.れる","s'emmêler, se mélanger, s'égarer, confusion"
"1370","N1","素","ソ, ス","もと","élément, principe, nu, découvert"
"1371","N1","紡","ボウ","つむ.ぐ","filage, filature (de textile)"
"1372","N1","索","サク","-","fil, corde"
"1373","N1","紫","シ","むらさき","violet"
"1374","N1","累","ルイ","-","accumuler, amasser, progressif, implication,"
"1375","N2","細","サイ","ほそ.い, こま.かい","fin, étroit, ténu"
"1376","N1","紳","シン","-","gentleman, sire"
"1377","N2","紹","ショウ","-","présentations, introduction (d'une personne)"
"1378","N1","紺","コン","-","bleu marine"
"1379","N4","終","シュウ","お.わる,  お.える","finir, fin"
"1380","N3","組","ソ","く.む, くみ","construire, association, groupe, classe"
"1381","N3","経","ケイ, キョウ","へ.る, た.つ","expérience, longitude, sûtra"
"1382","N2","結","ケツ","むす.ぶ,","lier, nouer, attacher, organiser"
"1383","N1","絞","コウ","しぼ.る, し.める","comprimer, étrangler, serrer"
"1384","N2","絡","ラク","から.む","entrelacer, s'enrouler autour, s'empêtrer dans"
"1385","N3","給","キュウ","たま.う, たも.う","salaire, allocation, subvention"
"1386","N1","統","トウ","す.べる, ほび.る","gouverner, diriger, régner"
"1387","N3","絵","カイ, エ","-","image, peinture, esquisse"
"1388","N3","絶","ゼツ","た.える","désespoir, cesser, interrompre"
"1389","N1","絹","ケン","きぬ","soie"
"1390","N1","継","ケイ","つ.ぐ","hériter, succéder à, relais, greffe (d'un arbre,d'une plante)"
"1391","N3","続","ゾク, ショク","つづ.く, つづ.ける","continuer"
"1392","N1","維","イ","-","fibre, corde, cordon"
"1393","N1","綱","コウ","つな","aussière (cordage utilisé pour remorquer les navires), corde, câble"
"1394","N1","網","モウ","あみ","filet, réseau"
"1395","N2","綿","メン","わた","coton"
"1396","N1","緊","キン","し.める","tendu, solide, dur, fiable"
"1397","N2","総","ソウ","す.べて","global, tout, entier"
"1398","N2","緑","リョク, ロク","みどり","vert"
"1399","N3","緒","ショ, チョ","お, いとぐち","lanière, lacet, origine, début, bout"
"1400","N2","線","セン","すじ","ligne, voie, fil"
"1401","N1","締","テイ","し.める","serrer, attacher, lier"
"1402","N2","編","ヘン","あ.む","tresse, natte, tricoter, compilation"
"1403","N1","緩","カン","ゆる.い","lâcher, décompresser, desserrer, modéré"
"1404","N1","緯","イ","よこいと, ぬき","horizontal, latitude"
"1405","N2","練","レン","ね.る","s'entraîner, s'exercer"
"1406","N1","縁","エン","ふち, ふちど.る, ゆかり, よすが","affinité, relation, bordure"
"1407","N1","縄","ジョウ","なわ, ただ.す","corde, cordage, fibre"
"1408","N1","縛","バク","しば.る","attacher, nouer, lier, contrainte"
"1409","N1","縦","ジュウ","たて","lâcher, hauteur, vertical"
"1410","N1","縫","ホウ","ぬ.う","coudre, recoudre"
"1411","N1","縮","シュク","ちぢ.める","se contracter, rétrécir, diminuer, réduire,écourter"
"1412","N2","績","セキ","-","exploit, performance, coton non tissé"
"1413","N1","繁","ハン","しげ.る","florissant, prospère, luxuriant, fréquent,complexe"
"1414","N1","繊","セン","-","fin, svelte, effilé, kimono léger"
"1415","N1","織","ショク, シキ","お.る, おり","tisser, tissu"
"1416","N1","繕","ゼン","つくろ.う","réparer, raccomoder, repriser"
"1417","N1","繭","ケン","まゆ, きぬ","cocon"
"1418","N1","繰","ソウ","く.る","enroulement, bobine, tourner (des pages),feuilleter"
"1419","N2","缶","カン","かま","boîte de conserve, conteneur, récipient"
"1420","N3","罪","ザイ","つみ","crime, péché, culpabilité"
"1421","N3","置","チ","お.く","placer, poser, déposer"
"1422","N1","罰","バツ, バチ","ばっ.する","punition, châtiment"
"1423","N2","署","ショ","-","rôle, inscription, bureau (d'une administration)"
"1424","N1","罷","ヒ","まか.り, や.める","abandonner, arrêter, quitter"
"1425","N1","羅","ラ","うすもの","soie fine, gaze, Latin (langue)"
"1426","N1","羊","ヨウ","ひつじ","mouton"
"1427","N3","美","ビ, ミ","うつく.しい","beauté, belle"
"1428","N2","群","グン","む.れる","groupe, foule, attroupement, s'attrouper"
"1429","N1","義","ギ","-","justesse, moralité, loyauté, signification"
"1430","N2","羽","ウ","は, はね","plume, compteur pour les oiseaux et les lapins"
"1431","N1","翁","オウ","おきな","honorable vieillard"
"1432","N2","翌","ヨク","-","suivant (dans le temps), celui d'après"
"1433","N4","習","シュウ","なら.う","apprendre, coutume"
"1434","N1","翻","ホン, ハン","ひるがえ.る","changer de sens, faire flotter (un drapeau),agiter, brandir, se retourner"
"1435","N1","翼","ヨク","つばさ","aile, flanc"
"1436","N3","老","ロウ","お.いる, ふ.ける","vieillard, personne âgée"
"1437","N4","考","コウ","かんが.える","réfléchir, considérer"
"1438","N4","者","シャ","もの","personne (quelqu'un)"
"1439","N1","耐","タイ","た.える","endurant, résistant, durable, endurer"
"1440","N2","耕","コウ","たがや.す","labourer, cultiver"
"1441","N1","耗","モウ, コウ","-","diminuer, baisser"
"1442","N5","耳","ジ","みみ","oreille"
"1443","N1","聖","セイ, ショウ","ひじり","sacré, saint"
"1444","N5","聞","ブン, モン","き.く, き.こえる","entendre, écouter, demander"
"1445","N1","聴","チョウ","き.く, ゆる.す","écouter"
"1446","N3","職","ショク, ソク","-","emploi, métier, travail"
"1447","N4","肉","ニク","しし","viande, chair"
"1448","N2","肌","キ","はだ","peau, texture"
"1449","N1","肖","ショウ","あやか.る","ressemblance"
"1450","N1","肝","カン","きも","foie, courage, audace"
"1451","N1","肢","シ","-","membres (bras et jambes)"
"1452","N1","肥","ヒ","こ.える, ふと.る","engrais, fertile, fertiliser, grossir"
"1453","N2","肩","ケン","かた","épaule"
"1454","N1","肪","ボウ","-","graisse, gras, gros"
"1455","N2","肯","コウ","がえんじ.る","accord, consentement"
"1456","N3","育","イク","そだ.てる, そだ.つ","élever, grandir"
"1457","N1","肺","ハイ","-","poumon"
"1458","N2","胃","イ","-","estomac"
"1459","N1","胆","タン","きも","vésicule biliaire, cran, courage"
"1460","N3","背","ハイ","せ, せい, そむ.く","dos, arrière, taille (stature), rébellion,désobéir"
"1461","N1","胎","タイ","-","utérus, fœtus"
"1462","N1","胞","ホウ","-","placenta, poche"
"1463","N1","胴","ドウ","-","tronc (du corps), torse, coque (d'un bateau)"
"1464","N2","胸","キョウ","むね","poitrine"
"1465","N3","能","ノウ","よ.く","capacité, talent, habile, théâtre Nô"
"1466","N2","脂","シ","あぶら","gras, graisse"
"1467","N1","脅","キョウ","おびや.かす, おど.す","contraindre, menacer, forcer"
"1468","N1","脈","ミャク","すじ","pouls, veine"
"1469","N1","脚","キャク, キャ, カク","あし","jambe, train d'atterissage"
"1470","N1","脱","ダツ","ぬ.ぐ","déshabiller, s'échapper de, s'enfuir"
"1471","N2","脳","ノウ","-","cerveau"
"1472","N1","脹","チョウ","は.れる, ふく.らむ","gonfler, enfler, grossir, se dilater"
"1473","N1","腐","フ","くさ.る","pourrir, se détériorer, putréfier"
"1474","N2","腕","ワン","うで","bras, aptitude, capacité"
"1475","N2","腰","ヨウ","こし","hanche, taille (pour une personne)"
"1476","N1","腸","チョウ","はらわた","intestion, entrailles"
"1477","N3","腹","フク","はら","ventre, abdomen"
"1478","N2","膚","フ","はだ","peau, texture"
"1479","N1","膜","マク","-","membrane"
"1480","N1","膨","ボウ","ふく.らむ","gonfler, grossir, enfler"
"1481","N2","臓","ゾウ","はらわた","viscères, entraille"
"1482","N2","臣","シン, ジン","-","serviteur, vassal, sujet"
"1483","N1","臨","リン","のぞ.む","faire face, assister à, exceptionnel"
"1484","N4","自","ジ, シ","みずか.ら","soi-même"
"1485","N1","臭","シュウ","くさ.い, にお.う","sentir mauvais, malodorant"
"1486","N1","至","シ","いた.る","extrême, aboutissement, arriver à"
"1487","N1","致","チ","いた.す","faire, causer, envoyer, expédier, engager"
"1488","N1","興","コウ, キョウ","おこ.る","intérêt, plaisir, se développer, prospérer"
"1489","N1","舌","ゼツ","した","langue (organe)"
"1490","N1","舎","シャ, セキ","やど.る","auberge, chaumière, maison"
"1491","N1","舗","ホ","-","magasin, boutique"
"1492","N3","舞","ブ","ま.う","danser, tournoyer, voltiger, cercle"
"1493","N2","舟","シュウ","ふね","bateau, navire, vaisseau"
"1494","N2","航","コウ","-","navigation"
"1495","N2","般","ハン","-","transporteur, général, global"
"1496","N1","舶","ハク","-","paquebot, navire"
"1497","N3","船","セン","ふね","navire, bateau"
"1498","N1","艇","テイ","-","petit bateau"
"1499","N1","艦","カン","-","navire de guerre"
"1500","N3","良","リョウ","よ.い, い.い","satisfaisant, bien, bon, plaisant"
"1501","N4","色","ショク, シキ","いろ","couleur"
"1502","N1","芋","ウ","いも","pomme de terre"
"1503","N1","芝","シ","しば","gazon, pelouse"
"1504","N5","花","カ","はな","fleur"
"1505","N1","芳","ホウ","かんば.しい","parfum, arôme, fragrance"
"1506","N2","芸","ゲイ","う.える, のり","art, interprétation, habileté"
"1507","N1","芽","ガ","め","pousse, bourgeon"
"1508","N1","苗","ビョウ, ミョウ","なえ, なわ","plant, pousse, bourgeon"
"1509","N3","若","ジャク, ニャク, ニャ","わか.い, も.しくわ, も.し","jeune, immature, si, ou bien"
"1510","N3","苦","ク","くる.しい, くる.しむ","peine, affliction, souffrir"
"1511","N4","英","エイ","はなぶさ","brillant, talentueux, Angleterre, anglais"
"1512","N1","茂","モ","しげ.る","s'épaissir (verdure), pousser avec luxuriance"
"1513","N1","茎","ケイ, キョウ","くき","tige (d'une fleur), queue (d'un fruit), pied(d'un verre)"
"1514","N4","茶","チャ","-","thé"
"1515","N3","草","ソウ","くさ","herbe, végétation, plante"
"1516","N2","荒","コウ","あら.い, すさ.む, あ.れる","brutal, violent, endommager, dévaster"
"1517","N1","荘","ソウ, ショウ, チャン","-","villa, auberge, maison de campagne"
"1518","N2","荷","カ","に","chargement, fardeau, bagage"
"1519","N1","菊","キク","-","chrysanthème"
"1520","N1","菌","キン","-","germe, champignon, moisissure, bactérie"
"1521","N2","菓","カ","-","gâteau, friandise"
"1522","N4","菜","サイ","な","légume"
"1523","N1","華","カ, ケ","はな","fleur, pétale, splendeur, magnifique"
"1524","N3","落","ラク","お.ちる, お.とす","tomber, chuter, faire tomber, perdre (un objet)"
"1525","N3","葉","ヨウ","は","feuille (végétal)"
"1526","N2","著","チョ, チャク","あらわ.す, いちじる.しい","exposer, publier, ouvrage littéraire, remarquable"
"1527","N1","葬","ソウ","ほうむ.る","funéraillles, enterrer, inhumer"
"1528","N2","蒸","ジョウ, セイ","む.す","vapeur, dégager de la vapeur, étuver"
"1529","N1","蓄","チク","たくわ.える","emmagasiner, stocker, mettre de côté"
"1530","N2","蔵","ゾウ, ソウ","くら, おさ.める, かく.れる","entrepôt, posséder, avoir, cacher"
"1531","N2","薄","ハク","うす.い","fin, dilué, léger (au goût)"
"1532","N1","薦","セン","すす.める","conseiller, recommander, tapis natté"
"1533","N1","薪","シン","たきぎ, まき","combustible, bois de chauffage"
"1534","N1","薫","クン","かお.る","parfumer, parfum, parfumé"
"1535","N4","薬","ヤク","くすり","médicament"
"1536","N1","藍","ラン","あい","indigo"
"1537","N1","藤","トウ","ふじ","glycine (plante)"
"1538","N1","藩","ハン","-","fief, domaine, clan"
"1539","N1","藻","ソウ","も","algue, lentille d'eau"
"1540","N1","虎","コ","とら","tigre, ivrogne"
"1541","N1","虐","ギャク","しいた.げる","opprimer, tyranniser"
"1542","N1","虚","キョ, コ","むな.しい, うつ.ろ","vide, fissure, impréparation, contre-vérité"
"1543","N1","虜","リョ, ロ","とりこ","captif, esclave, prisonnier"
"1544","N1","虞","グ","おそれ, はか.る, あやま.る","anxiété, malaise, crainte, peur"
"1545","N2","虫","チュウ, キ","むし","insecte"
"1546","N1","虹","コウ","にじ","arc-en-ciel"
"1547","N1","蚊","ブン","カ","moustique"
"1548","N1","蚕","サン","かいこ, こ","ver à soie"
"1549","N1","蛇","ジャ, ダ, イ, ヤ","へび","serpent, grand buveur"
"1550","N1","蛍","ケイ","ほたる","ver luisant, luciole"
"1551","N1","蛮","バン","-","barbare, sauvage"
"1552","N1","融","ユウ","と.ける","fondre, fusionner, dissoudre"
"1553","N2","血","ケツ","ち","sang"
"1554","N1","衆","シュウ","おお.い","grand nombre, foule, multitude"
"1555","N5","行","コウ, ギョウ","い.く, ゆ.く, おこ.なう","aller, voyage"
"1556","N3","術","ジュツ","すべ","technique, moyens, art"
"1557","N1","街","ガイ, カイ","まち","avenue, quartier, rue"
"1558","N1","衛","エイ, エ","-","défense, protection"
"1559","N1","衝","ショウ","つ.く","entrer en collision, impact, point clé,poignarder"
"1560","N1","衡","コウ","-","équilibre, balance"
"1561","N2","衣","イ, エ","ころも, きぬ","vêtement, habillement"
"1562","N3","表","ヒョウ","あらわ.す","surface apparente, paraître, montrer"
"1563","N1","衰","スイ","おとろ.える","décroître, diminuer, s'affaiblir"
"1564","N1","衷","チュウ","-","cœur, esprit, profond"
"1565","N2","袋","タイ","ふくろ","sac, sacoche, mère"
"1566","N2","被","ヒ","こうむ.る, おお.う, か","subir, recevoir, recouvrir, porter sur la tête,"
"1567","N1","裁","サイ","さば.く, た.つ","juger, tribunal, tailler un vêtement"
"1568","N1","裂","レツ","さ.く","déchirer, arracher, fendre"
"1569","N2","装","ソウ, ショウ","よそお.う","se revêtir, orner, s'habiller"
"1570","N2","裏","リ","うら","opposé, revers, arrière"
"1571","N1","裕","ユウ","-","riche, abondant, fertile"
"1572","N2","補","ホ","おぎな.う","assister, compléter, assistant, complément"
"1573","N1","裸","ラ","はだか","nu, nudité"
"1574","N2","製","セイ","-","fabriqué en, fabrication"
"1575","N2","複","フク","-","multiple, répétitif, composé, compliqué"
"1576","N1","褐","カツ","-","brun, kimono de laine"
"1577","N1","褒","ホウ","ほ.める","louer, admirer, faire l'éloge de"
"1578","N1","襟","キン","えり","nuque, col, revers"
"1579","N1","襲","シュウ","おそ.う, かさ.ね","attaquer, agresser, hériter"
"1580","N5","西","セイ","にし","Ouest"
"1581","N3","要","ヨウ","い.る","besoin, nécessité, avoir de de"
"1582","N1","覆","フク","おお.う, くつがえ.る","chavirer, déguiser, dissimuler, recouvrir"
"1583","N1","覇","ハ","-","suprématie, hégémonie, domination"
"1584","N5","見","ケン","み.る, み.える, み.せる","regarder, voir"
"1585","N3","規","キ","-","norme, standard, règle"
"1586","N1","視","シ","み.る","voir, regarder, point de vue, inspection"
"1587","N3","覚","カク","おぼ.える, さ.ます, さ.める, さと.る","se rappeler de, mémoriser, réveil"
"1588","N1","覧","ラン","み.る","voir, regarder, prendre connaissance"
"1589","N4","親","シン","おや, した.しい, した.しむ","parents, familié, se familiariser avec"
"1590","N3","観","カン","み.る","voir, vue, aspect, apparence"
"1591","N2","角","カク","かど","angle, coin"
"1592","N3","解","カイ, ゲ","と.く, , ほど.く","comprendre, résoudre, explication"
"1593","N2","触","ショク","ふ.れる, さわ.る","toucher, contact, annoncer"
"1594","N5","言","ゲン, ゴン","い.う","dire, parler"
"1595","N1","訂","テイ","-","correction, révision, édition"
"1596","N4","計","ケイ","はか.る, はか.らう","mesurer, peser, penser à, traiter, gérer"
"1597","N1","討","トウ","う.つ","débât, châtier, attaquer"
"1598","N2","訓","クン","おし.える","lecture japonaise (pour les kanjis), précepte,explication"
"1599","N1","託","タク","かこつ.ける, かこ.つ","se plaindre de, prétexter, prétendre, charger quelqu'un de, requête"
"1600","N3","記","キ","しる.す","récit, narration, narrer, raconter"
"1601","N1","訟","ショウ","-","accusation, poursuite judiciaire"
"1602","N3","訪","ホウ","たず.ねる","rendre visite"
"1603","N2","設","セツ","もう.ける","établir, fonder, créer"
"1604","N3","許","キョ","ゆる.す, もと","pardonner, permettre, autoriser"
"1605","N1","訳","ヤク","わけ","traduire, traduction, sens"
"1606","N1","訴","ソ","うった.える","poursuite en justice, plainte, procès, faire appel"
"1607","N1","診","シン","み.る","vérifier, ausculter, diagnostic médical, bilan de santé"
"1608","N1","証","ショウ","あかし","certificat, preuve, témoignage"
"1609","N1","詐","サ","いつわ.る","mensonge, fraude, décevoir, tromper"
"1610","N1","詔","ショウ","みことのり","décret impérial"
"1611","N2","評","ヒョウ","-","critiquer, commenter, évaluer"
"1612","N2","詞","シ","-","mot, terme"
"1613","N1","詠","エイ","よ.む, うた.う","composer (un poème), récitation, poème"
"1614","N4","試","シ","こころ.みる, ため.す","essayer, tenter, essai, tentative"
"1615","N1","詩","シ","うた","poésie, poème"
"1616","N2","詰","キツ, キチ","つ.める","fermé, compact, réprimande, blâme"
"1617","N5","話","ワ","はな.す, はなし","parler, histoire"
"1618","N1","該","ガイ","-","ci-dessus, la chose en question, concerné"
"1619","N1","詳","ショウ","くわ.しい, つまび.らか","détaillé, complet, précis, bien informé"
"1620","N1","誇","コ","ほこ.る","vantardise, fierté, orgueil"
"1621","N1","誉","ヨ","ほま.れ, ほ.める","admirer, louange, réputation, prestige"
"1622","N2","誌","シ","-","revue, magazine, document"
"1623","N3","認","ニン","みと.める","reconnaître, approuver, admettre"
"1624","N1","誓","セイ","ちか.う","serment, promesse, jurer, prêter serment"
"1625","N1","誕","タン","-","naissance"
"1626","N1","誘","ユウ, イウ","さそ.う, いざな.う","inviter, demander, séduire, attirer"
"1627","N5","語","ゴ","かた.る, かた.らう","langage, mot, raconter"
"1628","N1","誠","セイ","まこと","sincérité, vérité, réalité"
"1629","N1","誤","ゴ","あやま.る","faute, erreur, échec, se tromper"
"1630","N4","説","セツ, ゼイ","と.く","convaincre, persuader, opinion, rumeur"
"1631","N5","読","ドク, トク","よ.む","lire"
"1632","N2","課","カ","-","chapître, section, partie"
"1633","N3","調","チョウ","しら.べる","harmonie, rassembler des informations,enquêter"
"1634","N3","談","ダン","-","propos, conversation, discuter"
"1635","N1","請","セイ, シン, ショウ","こ.う, う.ける","solliciter, inviter, demander"
"1636","N3","論","ロン","-","argument, discours, thèse"
"1637","N1","諭","ユ","さと.す","réprimande, reproche, faire reconnaître,mettre en garde"
"1638","N1","諮","シ","はか.る","consulter, demander conseil"
"1639","N2","諸","ショ","もろ","divers, multiple, plusieurs"
"1640","N1","諾","ダク","-","accord, consentement"
"1641","N1","謀","ボウ","はか.る, たばか.る, はかりごと","conspirer, comploter, stratégie, plan, machination"
"1642","N1","謁","エツ","-","audience"
"1643","N1","謄","トウ","-","copie, photocopie"
"1644","N1","謙","ケン","-","humilité, modestie"
"1645","N2","講","コウ","-","cours, club, association"
"1646","N1","謝","シャ","あやま.る","s'excuser, excuses, remerciements"
"1647","N1","謡","ヨウ","うた.う","chanter, chant Noh, chanson"
"1648","N1","謹","キン","つつし.む","discret, avant respect, humblement"
"1649","N3","識","シキ","しる.す","connaissance, discernement"
"1650","N1","譜","フ","-","partition, note, musique, généalogie"
"1651","N3","警","ケイ","いまし.める","faire des reproches, avertir, mettre en garde"
"1652","N3","議","ギ","-","entretien, délibération, débat"
"1653","N1","譲","ジョウ","ゆず.る","reporter, différer, transmettre"
"1654","N1","護","ゴ","まも.る","protection, défense, protéger"
"1655","N2","谷","コク","たに","vallée"
"1656","N1","豆","トウ, ズ","まめ","haricot, pois"
"1657","N2","豊","ホウ, ブ","ゆた.か, とよ","fertile, abondance, riche"
"1658","N1","豚","トン","ぶた","porc, cochon"
"1659","N2","象","ゾウ, ショウ","かたど.る","éléphant, image, forme, phénomène"
"1660","N1","豪","ゴウ","えら.い","intimidant, accablant, écrasant, puissant"
"1661","N2","貝","バイ","かい","coquillage"
"1662","N1","貞","テイ","さだ","intégrité, chasteté, pureté"
"1663","N3","貟","フ","ま.ける","défaite, perdre, devoir à quelqu'un"
"1664","N3","負","ザイ, サイ","たから","argent, fortune"
"1665","N1","財","コウ, ク","みつ.ぐ","tribut, contribution, financer"
"1666","N3","貧","ヒン, ビン","まず.しい","pauvre, pauvreté"
"1667","N2","貨","カ","たから","frêt, bien"
"1668","N2","販","ハン","-","vente, commercialisation"
"1669","N1","貫","カン","つらぬ.く, ぬ.く","percer, pénétrer, unité de mesure (kan =3750g)"
"1670","N3","責","セキ","せ.める","blâmer, réprimander"
"1671","N2","貯","チョ","た.める, たくわ.える","mettre de côté, stocker, économie, épargne"
"1672","N1","貴","キ","たっと.い","précieux, de grande valeur, estimé"
"1673","N5","買","バイ","か.う","acheter"
"1674","N4","貸","タイ","か.す","prêter, louer"
"1675","N3","費","ヒ","つい.やす, つい.える","dépenser, être dépensé, coût"
"1676","N2","貿","ボウ","-","commerce, échange"
"1677","N1","賀","ガ","-","félicitations, joie"
"1678","N2","賃","チン","-","tarif, frais, charge (monétaire)"
"1679","N1","賄","ワイ","まかな.う","corruption, pot-de-vin, se charger des frais,payer"
"1680","N3","資","シ","-","ressource, capital monétaire, fonds"
"1681","N1","賊","ゾク","-","bandit, voleur, rebelle, traître"
"1682","N1","賓","ヒン","-","invité d'honneur, hôte"
"1683","N3","賛","サン","たす.ける, たた.える","louange, approbation, approuver"
"1684","N1","賜","シ","たま.う, たも.う","accorder, gratifier, offrir, faveur"
"1685","N2","賞","ショウ","ほ.める","récompense, faire l'éloge de"
"1686","N1","賠","バイ","-","dédommagement, indemnité, compensation"
"1687","N2","賢","ケン","かしこ.い","sagesse, intelligence"
"1688","N1","賦","フ, ブ","-","impôt, taxe, versement, poème, poésie"
"1689","N4","質","シツ","たち, ただ.す, もと","substance, matière, qualité"
"1690","N1","賭","ト","か.ける, かけ","parier, miser sur, jouer"
"1691","N1","購","コウ","-","adhésion, abonnement, souscrire, acheter"
"1692","N2","贈","ゾウ","おく.る","offrir, donner, accorder, cadeau"
"1693","N4","赤","セキ","あか.い","rouge"
"1694","N1","赦","シャ","-","pardon, clémence"
"1695","N4","走","ソウ","はし.る","courir"
"1696","N1","赴","フ","おもむ.く","aller, se diriger vers, se rendre à"
"1697","N4","起","キ","お.きる, お.こす","se lever, se réveiller, réveiller"
"1698","N2","超","チョウ","こ.える","dépasser, excéder"
"1699","N3","越","エツ, オツ","こ.す, こ.える","surpasser, dépasser, traverser"
"1700","N1","趣","シュ","おもむき","essentiel, tendance, teneur, apparence"
"1701","N5","足","ソク","あし, た.りる, た.す","jambe, être suffisant, ajouter"
"1702","N1","距","キョ","-","longue distance, éperon (d'un animal),fanon (d'un cheval)"
"1703","N2","跡","セキ","あと","empreinte, trace, marque"
"1704","N3","路","ロ, ル","みち","route, chemin, voie"
